loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.857113242149353,0.6708028316497803,0.00012173913043478263,0.4146341463414634,51,,,,,
1.5130770206451416,0.8292678594589233,0.00012,0.42276422764227645,52,,,,,
1.5937738418579102,0.7034148573875427,0.00011826086956521741,0.43089430894308944,53,,,,,
1.5843359231948853,0.6060957908630371,0.00011652173913043479,0.43902439024390244,54,,,,,
1.4608325958251953,0.5857795476913452,0.00011478260869565218,0.44715447154471544,55,,,,,
1.6106059551239014,0.6921161413192749,0.00011304347826086956,0.45528455284552843,56,,,,,
1.5613772869110107,0.7208623290061951,0.00011130434782608696,0.4634146341463415,57,,,,,
1.5510008335113525,0.6764842867851257,0.00010956521739130434,0.4715447154471545,58,,,,,
1.4292949438095093,0.8032926321029663,0.00010782608695652174,0.4796747967479675,59,,,,,
1.5807228088378906,0.702223539352417,0.00010608695652173915,0.4878048780487805,60,,,,,
1.6325737237930298,0.6892342567443848,0.00010434782608695653,0.4959349593495935,61,,,,,
1.9092369079589844,1.0019501447677612,0.00010260869565217393,0.5040650406504065,62,,,,,
1.4267905950546265,1.58362877368927,0.00010086956521739131,0.5121951219512195,63,,,,,
1.5994280576705933,0.9290758371353149,9.91304347826087e-05,0.5203252032520326,64,,,,,
1.5802114009857178,0.6975623965263367,9.739130434782609e-05,0.5284552845528455,65,,,,,
1.3674217462539673,0.6782689690589905,9.565217391304348e-05,0.5365853658536586,66,,,,,
1.4397950172424316,0.8613852262496948,9.391304347826087e-05,0.5447154471544715,67,,,,,
1.557521939277649,0.9482327699661255,9.217391304347827e-05,0.5528455284552846,68,,,,,
1.6188446283340454,0.7058957815170288,9.043478260869566e-05,0.5609756097560976,69,,,,,
1.4439830780029297,0.8975663781166077,8.869565217391305e-05,0.5691056910569106,70,,,,,
1.5212485790252686,0.9918755888938904,8.695652173913044e-05,0.5772357723577236,71,,,,,
1.5654730796813965,0.7497356534004211,8.521739130434783e-05,0.5853658536585366,72,,,,,
1.431066632270813,0.7152076363563538,8.347826086956521e-05,0.5934959349593496,73,,,,,
1.5739160776138306,0.8257613182067871,8.173913043478262e-05,0.6016260162601627,74,,,,,
1.5447789430618286,0.7374770045280457,8e-05,0.6097560975609756,75,,,,,
1.3407059907913208,0.6714988350868225,7.82608695652174e-05,0.6178861788617886,76,,,,,
1.4473756551742554,0.6104910969734192,7.652173913043479e-05,0.6260162601626016,77,,,,,
1.4987578392028809,0.7182766795158386,7.478260869565218e-05,0.6341463414634146,78,,,,,
1.5079152584075928,0.7041420340538025,7.304347826086957e-05,0.6422764227642277,79,,,,,
1.716123104095459,0.5739312767982483,7.130434782608696e-05,0.6504065040650406,80,,,,,
1.5520961284637451,0.5552068948745728,6.956521739130436e-05,0.6585365853658537,81,,,,,
1.4804558753967285,0.5777440667152405,6.782608695652173e-05,0.6666666666666666,82,,,,,
1.549196481704712,0.8645879626274109,6.608695652173912e-05,0.6747967479674797,83,,,,,
1.4840484857559204,0.7549118399620056,6.434782608695652e-05,0.6829268292682927,84,,,,,
1.7406870126724243,0.843433678150177,6.260869565217392e-05,0.6910569105691057,85,,,,,
1.6436052322387695,0.6722266674041748,6.086956521739131e-05,0.6991869918699187,86,,,,,
1.2062335014343262,0.7966095805168152,5.9130434782608704e-05,0.7073170731707317,87,,,,,
1.4151206016540527,0.6606269478797913,5.739130434782609e-05,0.7154471544715447,88,,,,,
1.5343034267425537,0.6862732172012329,5.565217391304348e-05,0.7235772357723578,89,,,,,
1.230115532875061,0.709982693195343,5.391304347826087e-05,0.7317073170731707,90,,,,,
1.4914616346359253,0.7549858689308167,5.217391304347826e-05,0.7398373983739838,91,,,,,
1.469639778137207,0.7113577723503113,5.0434782608695655e-05,0.7479674796747967,92,,,,,
1.4855175018310547,0.630890965461731,4.8695652173913046e-05,0.7560975609756098,93,,,,,
1.5921006202697754,0.6569483876228333,4.695652173913044e-05,0.7642276422764228,94,,,,,
1.3111183643341064,0.6954408884048462,4.521739130434783e-05,0.7723577235772358,95,,,,,
1.5660395622253418,0.7678734660148621,4.347826086956522e-05,0.7804878048780488,96,,,,,
1.4786826372146606,0.6564624309539795,4.1739130434782605e-05,0.7886178861788617,97,,,,,
1.255879282951355,0.5022884607315063,4e-05,0.7967479674796748,98,,,,,
1.3639070987701416,0.5752352476119995,3.8260869565217395e-05,0.8048780487804879,99,,,,,
1.6597431898117065,0.8811790347099304,3.6521739130434786e-05,0.8130081300813008,100,,,,,
1.4106390476226807,0.5976607203483582,3.478260869565218e-05,0.8211382113821138,101,,,,,
1.6409722566604614,0.7500753402709961,3.304347826086956e-05,0.8292682926829268,102,,,,,
1.2616859674453735,0.7221685647964478,3.130434782608696e-05,0.8373983739837398,103,,,,,
1.453677773475647,0.5847012400627136,2.9565217391304352e-05,0.8455284552845529,104,,,,,
1.6296578645706177,0.7048127055168152,2.782608695652174e-05,0.8536585365853658,105,,,,,
1.5585087537765503,0.7247238159179688,2.608695652173913e-05,0.8617886178861789,106,,,,,
1.564868688583374,0.8173683285713196,2.4347826086956523e-05,0.8699186991869918,107,,,,,
1.5122220516204834,0.6996047496795654,2.2608695652173914e-05,0.8780487804878049,108,,,,,
1.4249459505081177,0.6656220555305481,2.0869565217391303e-05,0.8861788617886179,109,,,,,
1.4169142246246338,0.6146169900894165,1.9130434782608697e-05,0.8943089430894309,110,,,,,
1.3321565389633179,0.5895193815231323,1.739130434782609e-05,0.9024390243902439,111,,,,,
1.7035356760025024,0.7717336416244507,1.565217391304348e-05,0.9105691056910569,112,,,,,
1.4750704765319824,0.8209192156791687,1.391304347826087e-05,0.9186991869918699,113,,,,,
1.5558598041534424,0.6765416860580444,1.2173913043478261e-05,0.926829268292683,114,,,,,
1.6999459266662598,0.7585069537162781,1.0434782608695651e-05,0.9349593495934959,115,,,,,
1.407336711883545,0.6660402417182922,8.695652173913044e-06,0.943089430894309,116,,,,,
1.593386173248291,1.2294082641601562,6.956521739130435e-06,0.9512195121951219,117,,,,,
0.9968017339706421,0.5056371092796326,5.217391304347826e-06,0.959349593495935,118,,,,,
1.612790584564209,0.6901743412017822,3.4782608695652175e-06,0.967479674796748,119,,,,,
1.4407342672348022,0.6300315260887146,1.7391304347826088e-06,0.975609756097561,120,,,,,
,,,0.975609756097561,120,2612.1556,0.368,0.046,2.10247650252288e+16,1.6943239837884903
