loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9841235876083374,0.622894287109375,0.00016347826086956523,0.23577235772357724,29,,,,,
1.8487006425857544,0.7833300232887268,0.00016173913043478262,0.24390243902439024,30,,,,,
1.8239314556121826,0.79263836145401,0.00016,0.25203252032520324,31,,,,,
1.9958072900772095,0.659854531288147,0.0001582608695652174,0.2601626016260163,32,,,,,
1.9016592502593994,0.6217969655990601,0.0001565217391304348,0.2682926829268293,33,,,,,
1.776328206062317,0.6327595710754395,0.0001547826086956522,0.2764227642276423,34,,,,,
1.8501383066177368,0.704034149646759,0.00015304347826086958,0.2845528455284553,35,,,,,
1.9682297706604004,0.6148364543914795,0.00015130434782608694,0.2926829268292683,36,,,,,
1.8666332960128784,0.7155448794364929,0.00014956521739130436,0.3008130081300813,37,,,,,
1.987601637840271,0.5662635564804077,0.00014782608695652173,0.3089430894308943,38,,,,,
1.9701018333435059,0.8232426047325134,0.00014608695652173914,0.3170731707317073,39,,,,,
1.786717176437378,0.7003800868988037,0.00014434782608695654,0.3252032520325203,40,,,,,
1.9404230117797852,0.6639273166656494,0.00014260869565217393,0.3333333333333333,41,,,,,
2.0609207153320312,0.7431379556655884,0.00014086956521739132,0.34146341463414637,42,,,,,
1.9198652505874634,0.822421669960022,0.0001391304347826087,0.34959349593495936,43,,,,,
1.820372223854065,0.6937331557273865,0.0001373913043478261,0.35772357723577236,44,,,,,
1.829937219619751,0.7818461060523987,0.00013565217391304347,0.36585365853658536,45,,,,,
2.0086159706115723,0.723391056060791,0.00013391304347826088,0.37398373983739835,46,,,,,
1.8846838474273682,0.7202520966529846,0.00013217391304347825,0.3821138211382114,47,,,,,
1.8115801811218262,0.8126229643821716,0.00013043478260869567,0.3902439024390244,48,,,,,
1.771502137184143,0.7625113725662231,0.00012869565217391303,0.3983739837398374,49,,,,,
1.9521790742874146,0.8058686256408691,0.00012695652173913045,0.4065040650406504,50,,,,,
2.0158815383911133,0.7204504013061523,0.00012521739130434784,0.4146341463414634,51,,,,,
1.7338645458221436,0.7096632122993469,0.00012347826086956523,0.42276422764227645,52,,,,,
1.79268479347229,0.7700175046920776,0.00012173913043478263,0.43089430894308944,53,,,,,
1.8096888065338135,0.6610037088394165,0.00012,0.43902439024390244,54,,,,,
1.6039824485778809,0.6695570945739746,0.00011826086956521741,0.44715447154471544,55,,,,,
1.8152318000793457,0.7046557068824768,0.00011652173913043479,0.45528455284552843,56,,,,,
1.7631480693817139,0.7749289274215698,0.00011478260869565218,0.4634146341463415,57,,,,,
1.72556734085083,0.7276191115379333,0.00011304347826086956,0.4715447154471545,58,,,,,
1.6939409971237183,0.7713674902915955,0.00011130434782608696,0.4796747967479675,59,,,,,
1.7700177431106567,0.7419593334197998,0.00010956521739130434,0.4878048780487805,60,,,,,
1.8074966669082642,0.729889988899231,0.00010782608695652174,0.4959349593495935,61,,,,,
2.0862555503845215,1.060778021812439,0.00010608695652173915,0.5040650406504065,62,,,,,
1.6593549251556396,1.021769642829895,0.00010434782608695653,0.5121951219512195,63,,,,,
1.7982115745544434,0.9282466769218445,0.00010260869565217393,0.5203252032520326,64,,,,,
1.7918429374694824,0.7415626049041748,0.00010086956521739131,0.5284552845528455,65,,,,,
1.5594079494476318,0.8823304176330566,9.91304347826087e-05,0.5365853658536586,66,,,,,
1.6698914766311646,0.8275231719017029,9.739130434782609e-05,0.5447154471544715,67,,,,,
1.7688407897949219,0.7390012741088867,9.565217391304348e-05,0.5528455284552846,68,,,,,
1.8421673774719238,0.7800830602645874,9.391304347826087e-05,0.5609756097560976,69,,,,,
1.70095694065094,0.8432841897010803,9.217391304347827e-05,0.5691056910569106,70,,,,,
1.7134432792663574,1.1125612258911133,9.043478260869566e-05,0.5772357723577236,71,,,,,
1.7946873903274536,0.7867118716239929,8.869565217391305e-05,0.5853658536585366,72,,,,,
1.6586503982543945,0.6973270177841187,8.695652173913044e-05,0.5934959349593496,73,,,,,
1.833823561668396,0.759134829044342,8.521739130434783e-05,0.6016260162601627,74,,,,,
1.7660183906555176,0.7585374116897583,8.347826086956521e-05,0.6097560975609756,75,,,,,
1.5512043237686157,0.6780311465263367,8.173913043478262e-05,0.6178861788617886,76,,,,,
1.6449894905090332,0.6763156056404114,8e-05,0.6260162601626016,77,,,,,
1.682616949081421,0.7920690774917603,7.82608695652174e-05,0.6341463414634146,78,,,,,
1.7217892408370972,0.6929892897605896,7.652173913043479e-05,0.6422764227642277,79,,,,,
1.8684747219085693,0.6844296455383301,7.478260869565218e-05,0.6504065040650406,80,,,,,
1.7513031959533691,0.6187467575073242,7.304347826086957e-05,0.6585365853658537,81,,,,,
1.6535630226135254,0.6503887176513672,7.130434782608696e-05,0.6666666666666666,82,,,,,
1.754496455192566,0.8801345229148865,6.956521739130436e-05,0.6747967479674797,83,,,,,
1.685387372970581,0.8535783886909485,6.782608695652173e-05,0.6829268292682927,84,,,,,
1.925812840461731,1.0282648801803589,6.608695652173912e-05,0.6910569105691057,85,,,,,
1.8519868850708008,0.7550509572029114,6.434782608695652e-05,0.6991869918699187,86,,,,,
1.4405877590179443,1.2139421701431274,6.260869565217392e-05,0.7073170731707317,87,,,,,
1.6314024925231934,0.7897976636886597,6.086956521739131e-05,0.7154471544715447,88,,,,,
1.7053751945495605,0.6849538683891296,5.9130434782608704e-05,0.7235772357723578,89,,,,,
1.4912501573562622,0.9257688522338867,5.739130434782609e-05,0.7317073170731707,90,,,,,
1.706865668296814,0.7447583079338074,5.565217391304348e-05,0.7398373983739838,91,,,,,
1.6560442447662354,0.8245252966880798,5.391304347826087e-05,0.7479674796747967,92,,,,,
1.699884295463562,0.7546364665031433,5.217391304347826e-05,0.7560975609756098,93,,,,,
1.7311007976531982,0.6930865049362183,5.0434782608695655e-05,0.7642276422764228,94,,,,,
1.5138310194015503,0.8249967694282532,4.8695652173913046e-05,0.7723577235772358,95,,,,,
1.7798237800598145,0.8606862425804138,4.695652173913044e-05,0.7804878048780488,96,,,,,
1.6275036334991455,0.7819569706916809,4.521739130434783e-05,0.7886178861788617,97,,,,,
1.4523513317108154,0.5669318437576294,4.347826086956522e-05,0.7967479674796748,98,,,,,
1.565382480621338,0.7211799025535583,4.1739130434782605e-05,0.8048780487804879,99,,,,,
1.7854230403900146,1.122959017753601,4e-05,0.8130081300813008,100,,,,,
1.646930456161499,0.786761462688446,3.8260869565217395e-05,0.8211382113821138,101,,,,,
1.8057470321655273,0.8280642032623291,3.6521739130434786e-05,0.8292682926829268,102,,,,,
1.4633088111877441,0.9176872372627258,3.478260869565218e-05,0.8373983739837398,103,,,,,
1.6143468618392944,0.710671067237854,3.304347826086956e-05,0.8455284552845529,104,,,,,
1.8340976238250732,0.7352860569953918,3.130434782608696e-05,0.8536585365853658,105,,,,,
1.7555996179580688,0.6971468925476074,2.9565217391304352e-05,0.8617886178861789,106,,,,,
1.7554277181625366,0.8129785656929016,2.782608695652174e-05,0.8699186991869918,107,,,,,
1.710884928703308,0.7390711903572083,2.608695652173913e-05,0.8780487804878049,108,,,,,
1.634823203086853,0.7598975896835327,2.4347826086956523e-05,0.8861788617886179,109,,,,,
1.6519856452941895,0.7007592916488647,2.2608695652173914e-05,0.8943089430894309,110,,,,,
1.567708969116211,1.1192294359207153,2.0869565217391303e-05,0.9024390243902439,111,,,,,
1.8701674938201904,0.8847036957740784,1.9130434782608697e-05,0.9105691056910569,112,,,,,
1.6540000438690186,0.6657108664512634,1.739130434782609e-05,0.9186991869918699,113,,,,,
1.7623447179794312,0.7496064901351929,1.565217391304348e-05,0.926829268292683,114,,,,,
1.8953741788864136,0.9328415989875793,1.391304347826087e-05,0.9349593495934959,115,,,,,
1.609142541885376,0.8525630831718445,1.2173913043478261e-05,0.943089430894309,116,,,,,
1.7857913970947266,0.7087497115135193,1.0434782608695651e-05,0.9512195121951219,117,,,,,
1.230315089225769,1.4508122205734253,8.695652173913044e-06,0.959349593495935,118,,,,,
1.8233792781829834,0.8247494101524353,6.956521739130435e-06,0.967479674796748,119,,,,,
1.6234132051467896,0.8173299431800842,5.217391304347826e-06,0.975609756097561,120,,,,,
,,,0.975609756097561,120,1442.2991,0.666,0.083,1.155829142188032e+16,1.9438427279392878
